"","num_collisions","temp","visib","wdsp","prcp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021","year_2022","no_v","one_v","two_v","three_v","four_v","five_v","day_of_week","isMon","isTue","isWed","isThur","isFri","isSat","isSun","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","day"
"1418",512,69.6,9.3,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,388,37,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
"1419",667,68.3,9.6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,96,537,27,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
"1420",759,70.8,4.4,8.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,74,642,36,5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"1421",707,63.7,9,8.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,82,584,25,7,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
"1422",515,69.3,5.8,7.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67,409,32,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
"1423",639,67.3,3.9,5.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,507,37,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
"1424",706,69.4,4,5.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,76,594,31,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
"1425",747,71.6,4.2,7.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,81,627,32,4,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19
"1426",774,74.7,5.3,7.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,625,38,7,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20
"1427",733,75.6,5.7,7.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,602,34,5,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21
"1428",648,74,8.8,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,78,516,39,10,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22
"1429",554,68.4,8.7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,422,25,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
"1430",620,63,7.5,10.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,88,493,28,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
"1431",635,63.6,10,7.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,520,30,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26
"1432",610,61.8,10,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,81,487,28,9,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27
"1433",685,69.2,10,8.5,0.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,70,578,27,6,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28
"1434",656,63.9,10,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,543,23,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31
"1435",705,68.2,10,8.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96,569,33,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1436",618,68.6,9.9,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,494,28,2,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1437",713,67.5,9.1,5.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,83,579,39,7,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"1438",519,69.4,9.5,11.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,78,395,32,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
"1439",606,67.5,10,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,81,478,35,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
"1440",650,67.8,8.8,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,532,30,6,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
"1441",655,67.6,9.3,5.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,77,538,27,9,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
"1442",526,65.9,4.2,5.8,0.07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,78,406,27,7,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12
"1443",602,67.7,6.1,4.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,72,489,33,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
"1444",577,67.8,4.3,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,76,467,27,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
"1445",639,68,9.1,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,491,50,7,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17
"1446",612,66.6,8,8.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,85,486,30,5,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18
"1447",627,69.9,9.8,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,93,488,36,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
"1448",684,70.5,6.4,10.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,558,32,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
"1449",629,72.3,6.3,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,501,29,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
"1450",631,70,10,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,77,518,31,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
"1451",633,66.4,10,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,78,505,39,6,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25
"1452",570,64.1,9.9,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,457,32,4,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26
"1453",498,62.3,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80,373,36,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
"1454",584,62.7,10,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,85,461,27,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
"1455",614,62,9.9,8.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91,485,27,5,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29
"1456",681,62.7,10,10.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,72,569,28,9,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1457",562,58.7,10,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,77,436,35,8,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
"1458",707,68.1,6.9,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82,581,34,8,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"1459",608,69.6,6,13.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,84,481,28,9,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"1460",608,63.1,10,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,81,473,39,12,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
"1461",533,61.1,9.7,9.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,77,409,33,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"1462",735,63.6,10,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,77,610,39,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
"1463",680,65.3,10,8.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,553,36,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"1464",738,67.5,9.5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,84,605,34,11,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"1465",728,67.4,5.1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,601,29,8,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"1466",827,67.9,6.7,6.3,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,120,652,42,6,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"1467",623,66.8,4.6,2.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,85,481,38,11,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16
"1468",586,64.7,4.8,3.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79,456,39,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
"1469",672,65.7,3.4,7.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,83,555,22,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"1470",661,65.5,3.3,14.5,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,79,538,33,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
"1471",587,65.3,3.7,9.6,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,86,449,31,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24
"1472",740,69.4,4.9,9.3,0.07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,90,600,36,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
"1473",550,56.3,9.8,8.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75,431,37,4,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30
"1474",571,55.5,10,7.9,0.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,82,445,28,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1475",739,58,10,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,103,578,46,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1476",687,54.1,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82,558,42,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"1477",711,59.3,10,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,79,578,44,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1478",657,63.7,8.4,15.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,104,518,24,5,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"1479",570,63.8,3.9,5.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,74,456,34,5,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
"1480",521,65.8,9.2,12.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,405,37,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"1481",546,66.3,6.2,10.5,0.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,89,416,31,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"1482",628,62.1,10,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,91,498,29,7,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"1483",603,57.1,10,14.5,0.09,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,84,476,35,3,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1484",658,56.4,10,10.9,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,537,25,8,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1485",567,62.4,6.7,5.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83,436,40,6,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
"1486",641,62.3,8.8,13.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,508,26,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1487",736,51.1,10,12.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,111,582,35,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
"1488",737,56.7,10,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,106,590,27,8,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
"1489",766,59.7,10,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125,585,49,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"1490",823,62,10,11.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133,623,54,12,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"1491",583,58.8,10,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82,472,26,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21
"1492",528,60.6,10,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76,401,39,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
"1493",669,59.5,6.5,7.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,99,530,32,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23
"1494",685,64.3,8.7,14.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,113,538,27,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
"1495",648,65.1,4.9,17.1,0.06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,81,533,24,6,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25
"1496",615,55.1,10,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,490,29,5,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28
"1497",613,60.4,9.6,12.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,140,426,30,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
"1498",696,57.7,10,18.1,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103,556,30,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"1499",607,50.6,10,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,94,486,24,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1500",746,58.9,10,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,116,586,38,3,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"1501",776,58.7,3.4,7.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,108,617,39,7,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"1502",613,53.6,9.3,13.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,82,490,29,8,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
"1503",519,54.5,10,10.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,94,373,45,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
"1504",682,62.2,7.4,11.8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,90,553,27,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"1505",710,53,9.8,12.5,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,132,537,29,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"1506",702,48.3,10,8.7,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,84,570,30,15,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
"1507",724,44.6,10,12.3,0.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,104,578,27,7,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"1508",623,30.2,10,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,81,501,28,7,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11
"1509",539,35.8,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,78,420,29,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
"1510",699,48.8,10,9.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,564,30,10,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
"1511",647,46.1,10,12.3,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,76,537,28,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
"1512",713,43.9,10,11.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,582,34,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
"1513",811,46.6,8.9,10.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,116,645,34,9,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
"1514",629,43.5,10,9.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,91,482,40,9,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18
"1515",573,54.8,7.8,16.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,102,413,41,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
"1516",790,51.1,10,15.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,645,32,6,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
"1517",774,54.2,8,13.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95,648,24,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22
"1518",502,40.8,10,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,83,377,30,7,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24
"1519",456,50.1,10,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,75,346,20,11,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25
"1520",485,48.9,9.9,12.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,73,365,31,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"1521",635,43,10,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,78,522,26,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
"1522",649,37.9,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,100,508,34,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
"1523",701,52.2,9.8,14.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,92,564,31,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
"1524",663,43.2,10,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,95,534,25,5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
"1525",772,48.2,10,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,119,604,41,5,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1526",575,42.5,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80,453,31,7,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
"1527",448,42.6,10,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,76,345,22,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1528",684,40.9,10,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,109,540,23,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1529",704,42,10,10.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,96,557,45,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1530",693,43.4,10,10.2,0.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,95,554,32,5,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1531",682,41,10,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,87,553,32,6,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
"1532",538,38.7,7.8,9.9,0.01,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,102,401,23,6,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9
"1533",725,38.4,9.8,7.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,118,570,30,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
"1534",687,42.6,9.7,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,96,546,36,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
"1535",883,28.2,8.1,12.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,134,697,43,5,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
"1536",999,25.1,9.3,6.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,124,801,60,8,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
"1537",661,30.9,8,12.4,0.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,104,506,39,5,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16
"1538",547,27.6,10,10.1,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,96,400,39,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
"1539",706,32.7,9.7,4.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,84,569,38,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
"1540",657,44.9,9.3,10.3,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,77,541,31,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
"1541",700,44.3,9.9,14.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,91,559,41,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
"1542",742,32.4,10,10.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,120,579,31,8,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
"1543",720,32.7,9.7,6.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,89,587,33,6,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22
"1544",543,29.5,10,13.1,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82,426,27,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
"1545",577,21.9,10,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,86,443,39,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
"1546",609,15.3,10,17.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,79,499,25,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28
"1547",598,13.7,9.5,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,469,24,8,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29
"1548",565,16.7,9.3,10.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,438,32,8,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30
