date,year,mo,da,temp,dewp,visib,wdsp,mxpsd,gust,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,collision_date,num_collisions,vehicle_1,vehicle_2,vehicle_3,vehicle_4,vehicle_5
2017-01-18,2017,01,18,41.6,38.5,4.5,13.8,19.0,24.1,44.1,36.0,0.26,0,1,0,0,0,0,2017-01-18,549,546,461,29,7,0
2017-01-19,2017,01,19,40.7,36.9,7.4,7.6,14.0,22.0,45.0,37.0,0.1,0,0,0,0,0,0,2017-01-19,610,609,546,29,5,0
2017-01-20,2017,01,20,39.9,32.5,10.0,4.3,9.9,999.9,45.0,37.0,0.0,0,0,0,0,0,0,2017-01-20,605,604,509,26,7,2
2017-01-21,2017,01,21,42.3,37.5,6.7,7.5,17.1,20.0,46.0,37.0,0.0,1,1,0,0,0,0,2017-01-21,475,475,400,27,7,1
2017-01-22,2017,01,22,43.2,40.4,4.5,8.4,15.0,21.0,53.1,39.0,0.0,1,0,0,0,0,0,2017-01-22,411,409,332,33,13,3
2017-01-23,2017,01,23,40.9,34.4,8.8,18.6,26.0,38.1,44.1,37.4,0.0,0,0,0,0,0,0,2017-01-23,667,661,492,33,6,3
2017-01-24,2017,01,24,48.9,46.9,2.3,17.2,28.9,41.0,55.0,37.9,0.85,1,1,0,0,0,0,2017-01-24,564,564,439,25,5,0
2017-01-25,2017,01,25,41.1,35.1,8.5,17.4,24.1,33.0,55.0,37.9,0.4,0,1,0,0,0,0,2017-01-25,576,572,516,27,2,0
2017-01-26,2017,01,26,44.3,39.9,9.0,9.7,18.1,24.1,50.0,37.9,0.02,0,1,0,0,0,0,2017-01-26,563,561,475,36,7,3
2017-01-27,2017,01,27,42.1,29.8,9.9,20.3,28.9,35.9,45.0,39.9,0.1,0,0,0,0,0,0,2017-01-27,583,581,506,37,12,2
2017-01-28,2017,01,28,38.7,23.1,10.0,18.3,25.1,33.0,45.0,36.0,0.0,0,0,0,0,0,0,2017-01-28,501,497,426,47,13,6
2017-01-29,2017,01,29,38.0,26.4,9.9,10.2,15.0,22.0,43.0,34.0,0.0,0,1,1,0,0,0,2017-01-29,428,427,362,34,12,4
2017-01-30,2017,01,30,34.0,23.1,9.7,6.5,15.0,22.0,43.0,24.1,0.0,0,0,1,0,0,0,2017-01-30,545,543,461,38,6,2
2017-01-31,2017,01,31,28.1,14.6,8.2,9.8,19.0,28.0,39.9,21.9,0.0,1,0,1,0,0,0,2017-01-31,571,569,495,36,5,2
2017-02-01,2017,02,01,38.7,31.3,9.7,10.5,21.0,27.0,45.0,21.9,0.0,0,1,0,0,0,0,2017-02-01,574,573,498,26,4,0
2017-02-02,2017,02,02,37.7,24.2,10.0,9.9,20.0,27.0,45.0,30.0,0.0,0,0,0,0,0,0,2017-02-02,586,586,515,26,6,2
2017-02-03,2017,02,03,30.9,14.0,10.0,9.0,14.0,19.0,44.1,26.1,0.0,0,0,0,0,0,0,2017-02-03,609,608,520,26,5,0
2017-02-04,2017,02,04,28.4,10.8,10.0,14.1,20.0,25.1,33.1,24.1,0.0,0,0,0,0,0,0,2017-02-04,541,540,475,35,10,5
2017-02-05,2017,02,05,36.1,23.7,9.5,11.5,17.1,22.0,44.1,24.1,0.0,0,1,0,0,0,0,2017-02-05,429,427,373,40,10,2
2017-02-06,2017,02,06,37.5,21.0,10.0,14.4,19.0,28.0,44.1,30.9,0.02,0,0,0,0,0,0,2017-02-06,568,567,487,31,9,3
2017-02-07,2017,02,07,38.1,32.2,8.4,9.2,22.0,29.9,46.9,25.0,0.0,0,1,0,0,0,0,2017-02-07,626,625,541,35,10,5
2017-02-08,2017,02,08,46.2,43.9,2.8,10.1,19.0,26.0,50.0,42.1,0.13,1,1,0,0,0,0,2017-02-08,673,670,591,37,8,4
2017-02-09,2017,02,09,38.1,33.3,7.0,17.8,40.0,53.0,51.1,24.1,0.01,1,1,1,0,0,0,2017-02-09,507,506,423,41,8,4
2017-02-10,2017,02,10,21.0,9.1,7.9,21.5,34.0,45.1,27.0,16.0,1.26,1,0,1,0,0,0,2017-02-10,708,707,616,51,6,1
2017-02-11,2017,02,11,32.0,24.7,8.4,10.0,18.1,22.9,41.0,16.0,0.01,0,0,1,0,0,0,2017-02-11,511,509,417,28,6,2
2017-02-12,2017,02,12,35.6,32.1,7.9,15.2,21.0,29.9,41.0,23.0,0.3,0,1,0,0,0,0,2017-02-12,439,433,342,25,3,3
2017-02-13,2017,02,13,35.9,30.3,6.5,19.7,31.1,42.9,44.6,28.9,0.13,1,1,1,0,0,0,2017-02-13,642,641,504,31,7,2
2017-02-14,2017,02,14,30.1,19.1,10.0,15.1,28.0,40.0,33.1,26.6,0.0,0,0,0,0,0,0,2017-02-14,688,686,589,39,8,0
2017-02-15,2017,02,15,36.6,32.7,7.5,8.7,19.0,25.1,44.1,21.9,0.0,0,1,0,0,0,0,2017-02-15,603,602,519,31,9,2
2017-02-16,2017,02,16,36.1,28.8,9.2,14.4,20.0,31.1,44.1,21.9,0.63,1,0,1,0,0,0,2017-02-16,652,651,557,41,4,2
2017-02-17,2017,02,17,31.8,17.3,10.0,14.0,19.0,27.0,39.0,26.1,0.0,0,0,0,0,0,0,2017-02-17,680,677,581,48,9,1
2017-02-18,2017,02,18,37.0,26.6,9.8,10.4,17.1,999.9,46.9,24.1,0.0,0,0,0,0,0,0,2017-02-18,570,569,493,43,10,3
2017-02-19,2017,02,19,47.8,36.9,9.5,13.9,17.1,24.1,57.0,41.0,0.0,0,0,0,0,0,0,2017-02-19,438,438,361,41,14,5
2017-02-20,2017,02,20,41.9,29.5,10.0,11.7,19.0,25.1,59.0,36.0,0.0,0,0,0,0,0,0,2017-02-20,428,428,367,25,5,0
2017-02-21,2017,02,21,37.1,26.6,10.0,6.9,12.0,999.9,46.0,30.0,0.0,0,0,0,0,0,0,2017-02-21,483,480,408,29,5,1
2017-02-22,2017,02,22,40.6,35.2,9.7,7.8,12.0,999.9,46.9,32.0,0.0,0,0,0,0,0,0,2017-02-22,477,477,414,31,7,0
2017-02-23,2017,02,23,44.0,41.7,5.2,8.2,14.0,999.9,48.9,37.0,0.0,1,0,0,0,0,0,2017-02-23,581,578,478,26,6,1
2017-02-24,2017,02,24,47.5,44.3,6.9,10.0,15.9,999.9,54.0,39.9,0.0,1,1,0,0,0,0,2017-02-24,657,657,549,37,8,1
2017-02-25,2017,02,25,49.8,46.6,6.5,10.1,15.9,999.9,57.9,44.1,0.0,1,0,0,0,0,0,2017-02-25,573,571,460,36,10,5
2017-02-26,2017,02,26,43.0,31.2,7.3,14.3,22.9,29.9,57.9,37.9,0.0,1,1,0,0,0,0,2017-02-26,462,460,391,40,7,4
2017-02-27,2017,02,27,39.1,25.5,10.0,13.2,19.0,28.0,48.0,30.0,0.0,0,0,0,0,0,0,2017-02-27,540,536,471,28,3,2
2017-02-28,2017,02,28,44.2,39.9,9.0,7.9,13.0,999.9,48.9,30.0,0.0,0,1,0,0,0,0,2017-02-28,591,591,497,38,6,2
2017-03-01,2017,03,01,47.4,45.8,2.0,11.5,24.1,29.9,52.0,41.0,0.03,1,1,0,0,0,0,2017-03-01,571,569,494,35,8,2
2017-03-02,2017,03,02,47.8,36.9,6.9,21.6,28.0,41.0,52.0,37.9,0.0,0,1,0,0,0,0,2017-03-02,653,650,548,33,9,0
2017-03-03,2017,03,03,33.2,8.8,10.0,11.8,15.9,25.1,51.1,28.0,0.0,0,0,0,0,0,0,2017-03-03,745,745,644,35,8,3
2017-03-04,2017,03,04,22.9,0.1,9.9,17.8,25.1,33.0,37.0,18.0,0.0,0,0,1,0,0,0,2017-03-04,536,535,465,39,16,4
2017-03-05,2017,03,05,20.8,-1.7,10.0,19.8,25.1,35.9,33.1,12.0,0.0,0,0,0,0,0,0,2017-03-05,489,489,419,42,11,3
2017-03-06,2017,03,06,28.9,11.2,10.0,9.9,15.9,17.1,36.0,12.0,0.0,0,0,0,0,0,0,2017-03-06,618,617,531,35,5,2
2017-03-07,2017,03,07,36.7,27.5,9.2,10.7,18.1,25.1,45.0,24.1,0.0,0,1,0,0,0,0,2017-03-07,637,635,548,22,4,0
2017-03-08,2017,03,08,45.9,42.6,5.5,15.3,21.0,28.9,48.9,30.0,0.07,1,1,0,0,0,0,2017-03-08,609,609,522,38,7,1
2017-03-09,2017,03,09,45.9,34.3,9.1,17.7,22.9,31.1,52.0,41.0,0.09,0,0,0,0,0,0,2017-03-09,665,663,574,39,11,0
2017-03-10,2017,03,10,35.5,26.4,5.8,12.1,22.0,28.9,52.0,30.0,0.0,1,0,1,0,0,0,2017-03-10,612,611,517,33,6,0
2017-03-11,2017,03,11,22.5,7.2,9.4,19.3,28.9,39.0,44.1,17.1,0.07,0,0,0,0,0,0,2017-03-11,548,547,473,32,7,2
2017-03-12,2017,03,12,20.0,2.6,10.0,16.1,20.0,29.9,26.1,15.1,0.0,0,0,0,0,0,0,2017-03-12,516,515,451,50,13,4
2017-03-13,2017,03,13,21.9,6.4,10.0,10.9,15.9,25.1,27.0,15.1,0.0,0,0,0,0,0,0,2017-03-13,792,788,690,59,12,6
2017-03-14,2017,03,14,36.3,30.9,6.0,18.1,36.9,51.1,46.9,17.1,0.01,0,1,0,0,0,0,2017-03-14,374,374,257,18,4,3
2017-03-15,2017,03,15,29.8,20.7,7.5,23.3,38.1,46.0,46.9,25.0,1.29,0,0,1,0,0,0,2017-03-15,650,650,525,28,3,1
2017-03-16,2017,03,16,28.5,11.1,9.8,19.1,25.1,33.0,36.0,23.0,0.0,0,0,1,0,0,0,2017-03-16,839,839,726,48,5,2
2017-03-17,2017,03,17,33.0,13.4,10.0,10.9,17.1,22.0,39.0,23.0,0.0,0,0,0,0,0,0,2017-03-17,756,755,642,34,5,2
2017-03-18,2017,03,18,34.7,23.9,10.0,7.5,13.0,19.0,43.0,21.9,0.0,0,0,0,0,0,0,2017-03-18,504,500,419,33,6,1
2017-03-19,2017,03,19,36.0,32.2,5.6,19.4,28.9,38.1,43.0,21.9,0.16,1,1,1,0,0,0,2017-03-19,550,549,449,44,11,4
2017-03-20,2017,03,20,39.2,26.3,9.4,21.4,29.9,41.0,45.0,33.1,0.36,0,0,1,0,0,0,2017-03-20,750,749,623,47,12,2
2017-03-21,2017,03,21,39.9,26.4,10.0,7.9,11.1,999.9,50.0,34.0,0.0,0,0,0,0,0,0,2017-03-21,636,636,547,30,2,1
2017-03-22,2017,03,22,38.6,20.9,10.0,14.8,24.1,36.9,50.0,27.0,0.0,0,0,0,0,0,0,2017-03-22,617,615,517,35,9,4
2017-03-23,2017,03,23,26.4,1.5,10.0,17.1,25.1,35.0,46.0,19.9,0.0,0,0,0,0,0,0,2017-03-23,703,701,609,35,5,0
2017-03-24,2017,03,24,35.3,21.9,9.9,9.6,17.1,22.0,43.0,19.9,0.0,0,0,0,0,0,0,2017-03-24,654,654,553,31,9,2
2017-03-25,2017,03,25,42.9,36.8,8.2,13.1,18.1,22.9,48.0,37.4,0.0,0,0,0,0,0,0,2017-03-25,571,570,487,33,9,3
2017-03-26,2017,03,26,37.0,30.0,9.5,9.8,17.1,26.0,50.0,28.0,0.0,0,0,0,0,0,0,2017-03-26,456,452,366,32,12,1
2017-03-27,2017,03,27,42.0,38.3,6.4,12.3,15.9,21.0,46.9,28.0,0.03,1,1,0,0,0,0,2017-03-27,629,625,535,30,7,2
2017-03-28,2017,03,28,40.7,38.5,5.0,8.7,12.0,17.1,48.0,37.0,0.01,1,1,0,0,0,0,2017-03-28,592,590,481,30,8,1
2017-03-29,2017,03,29,41.9,37.1,8.3,14.4,20.0,28.0,48.0,37.0,0.43,0,1,0,0,0,0,2017-03-29,672,670,576,39,7,2
2017-03-30,2017,03,30,40.0,25.9,10.0,12.8,18.1,24.1,46.0,34.0,0.15,0,0,0,0,0,0,2017-03-30,639,638,551,28,4,2
2017-03-31,2017,03,31,37.6,30.7,9.2,6.2,15.9,21.0,45.0,30.9,0.0,0,1,0,0,0,0,2017-03-31,753,746,610,29,5,2
2017-04-01,2017,04,01,39.8,36.9,3.3,24.2,33.0,44.1,44.1,35.1,1.43,0,1,1,0,0,0,2017-04-01,591,591,518,38,7,0
2017-04-02,2017,04,02,39.7,33.0,9.3,14.7,24.1,35.9,46.9,37.0,1.45,0,1,0,0,0,0,2017-04-02,514,512,423,44,8,2
2017-04-03,2017,04,03,43.0,31.7,10.0,6.9,13.0,999.9,54.0,32.0,0.0,0,0,0,0,0,0,2017-04-03,646,645,565,42,7,1
2017-04-04,2017,04,04,42.9,38.0,6.3,16.3,29.9,40.0,54.0,32.0,0.03,1,1,0,0,0,0,2017-04-04,598,598,530,28,7,1
2017-04-05,2017,04,05,42.6,38.4,7.8,14.1,20.0,27.0,46.9,39.0,0.38,1,1,0,0,0,0,2017-04-05,587,586,509,36,8,1
2017-04-06,2017,04,06,41.9,38.5,7.9,12.9,24.1,29.9,51.8,39.0,0.0,1,1,0,0,0,0,2017-04-06,713,710,621,34,7,3
2017-04-07,2017,04,07,47.8,42.6,6.9,14.9,25.1,34.0,54.0,39.0,0.12,1,1,0,0,0,0,2017-04-07,694,693,611,39,9,4
2017-04-08,2017,04,08,43.9,30.6,9.8,16.5,22.0,28.9,51.1,39.0,0.0,0,0,0,0,0,0,2017-04-08,627,626,538,43,10,4
2017-04-09,2017,04,09,46.3,30.9,10.0,10.5,15.0,21.0,55.0,39.0,0.0,0,0,0,0,0,0,2017-04-09,541,539,462,43,9,3
2017-04-10,2017,04,10,46.9,39.6,10.0,10.2,15.9,999.9,55.0,39.9,0.0,0,0,0,0,0,0,2017-04-10,634,633,546,34,7,3
2017-04-11,2017,04,11,49.8,44.0,8.8,12.1,15.9,999.9,55.0,41.0,0.0,0,0,0,0,0,0,2017-04-11,519,518,434,35,9,1
2017-04-12,2017,04,12,49.1,45.1,8.3,9.9,13.0,999.9,55.0,46.0,0.0,0,0,0,0,0,0,2017-04-12,540,539,485,18,4,0
2017-04-13,2017,04,13,49.8,38.5,9.5,8.2,15.9,20.0,57.0,42.1,0.0,0,0,0,0,0,0,2017-04-13,590,589,511,33,8,3
2017-04-14,2017,04,14,47.5,34.1,10.0,5.0,8.9,999.9,57.9,37.9,0.0,0,0,0,0,0,0,2017-04-14,515,511,439,34,7,2
2017-04-15,2017,04,15,46.8,38.0,9.7,9.2,15.0,999.9,57.9,35.1,0.0,0,1,0,0,0,0,2017-04-15,495,493,427,39,9,2
2017-04-16,2017,04,16,51.9,46.9,5.3,15.7,22.0,28.0,57.0,37.0,0.0,1,1,0,0,0,0,2017-04-16,481,481,409,38,12,3
2017-04-17,2017,04,17,56.4,48.3,8.7,12.0,15.9,21.0,70.0,48.9,0.0,0,0,0,0,0,0,2017-04-17,488,486,412,27,8,1
2017-04-18,2017,04,18,47.8,39.2,10.0,12.1,22.0,29.9,53.1,41.0,0.0,0,0,0,0,0,0,2017-04-18,516,515,455,28,4,1
2017-04-19,2017,04,19,41.7,32.2,10.0,10.5,17.1,20.0,53.1,32.0,0.0,0,0,0,0,0,0,2017-04-19,580,580,506,38,8,5
2017-04-20,2017,04,20,47.5,44.1,5.9,9.8,17.1,20.0,54.0,32.0,0.09,1,1,0,0,0,0,2017-04-20,632,632,550,36,12,3
2017-04-21,2017,04,21,45.7,43.4,4.6,13.9,19.0,27.0,46.9,44.6,0.03,0,1,0,0,0,0,2017-04-21,690,688,611,51,4,1
2017-04-22,2017,04,22,46.7,44.5,5.7,13.2,20.0,27.0,48.9,44.1,0.19,0,1,0,0,0,0,2017-04-22,551,551,470,41,6,3
2017-04-23,2017,04,23,46.5,39.5,10.0,10.5,17.1,24.1,55.9,43.0,0.27,0,0,0,0,0,0,2017-04-23,517,514,442,34,11,4
2017-04-24,2017,04,24,46.6,42.4,10.0,7.6,9.9,999.9,55.9,42.1,0.0,0,1,0,0,0,0,2017-04-24,541,540,474,29,6,2
2017-04-25,2017,04,25,49.7,46.6,6.7,14.2,21.0,28.9,52.0,42.1,0.01,0,1,0,0,0,0,2017-04-25,723,719,623,39,7,4
2017-04-26,2017,04,26,53.1,51.8,1.1,17.9,25.1,34.0,55.4,50.0,0.76,1,1,0,0,0,0,2017-04-26,630,629,535,21,5,0
2017-04-27,2017,04,27,52.9,50.7,3.0,5.3,12.0,999.9,63.0,48.0,0.06,1,1,0,0,0,0,2017-04-27,688,686,608,44,7,4
2017-04-28,2017,04,28,53.1,51.0,3.3,8.2,15.0,19.0,63.0,48.0,0.0,1,1,0,0,1,0,2017-04-28,857,855,759,39,9,4
2017-04-29,2017,04,29,54.2,51.6,2.7,11.6,21.0,28.0,64.0,48.2,0.11,1,1,0,0,0,0,2017-04-29,661,657,558,49,15,4
2017-04-30,2017,04,30,53.4,40.0,9.8,12.6,19.0,27.0,66.9,45.0,0.0,0,0,0,0,0,0,2017-04-30,470,468,400,44,12,4
2017-05-01,2017,05,01,49.3,45.3,5.0,10.6,15.9,999.9,57.9,44.6,0.0,1,1,0,0,0,0,2017-05-01,639,637,551,26,6,3
2017-05-02,2017,05,02,55.4,53.4,2.2,14.5,22.9,29.9,60.1,45.0,0.0,1,1,0,0,1,0,2017-05-02,743,742,645,47,7,2
2017-05-03,2017,05,03,54.7,44.3,9.5,13.0,18.1,22.9,60.1,48.9,0.61,0,0,0,0,0,0,2017-05-03,714,710,619,48,11,3
2017-05-04,2017,05,04,51.5,34.8,10.0,10.6,15.9,25.1,59.0,45.0,0.0,0,0,0,0,0,0,2017-05-04,701,699,620,38,12,4
2017-05-05,2017,05,05,49.4,44.0,7.6,14.9,25.1,31.1,57.9,45.0,0.0,0,1,0,0,0,0,2017-05-05,776,775,669,44,10,3
2017-05-06,2017,05,06,55.1,54.1,2.6,13.5,24.1,28.0,57.9,46.0,1.15,1,1,0,0,0,0,2017-05-06,685,684,596,54,12,3
2017-05-07,2017,05,07,52.5,48.9,7.1,10.6,15.0,999.9,57.9,50.0,0.37,1,1,0,0,0,0,2017-05-07,514,512,436,40,13,4
2017-05-08,2017,05,08,50.0,41.3,10.0,15.6,19.0,28.9,57.0,46.0,0.09,0,0,0,0,0,0,2017-05-08,638,636,541,39,7,1
2017-05-09,2017,05,09,48.3,34.9,10.0,6.2,8.9,999.9,55.0,39.9,0.0,0,0,0,0,0,0,2017-05-09,651,651,585,35,6,0
2017-05-10,2017,05,10,48.7,38.4,9.9,4.5,13.0,15.9,57.0,39.9,0.02,0,1,0,0,0,0,2017-05-10,668,667,568,45,14,6
2017-05-11,2017,05,11,49.5,42.0,10.0,7.6,17.1,24.1,57.0,43.0,0.0,0,1,0,0,0,0,2017-05-11,686,683,593,43,7,0
2017-05-12,2017,05,12,48.6,42.2,9.7,11.8,17.1,25.1,57.0,44.1,0.0,0,0,0,0,0,0,2017-05-12,817,814,711,52,12,1
2017-05-13,2017,05,13,47.9,41.7,10.0,8.6,15.0,21.0,54.0,44.1,0.0,0,0,0,0,0,0,2017-05-13,683,682,579,41,9,1
2017-05-14,2017,05,14,50.4,47.9,5.6,16.5,24.1,39.0,57.0,45.0,0.23,1,1,0,0,0,0,2017-05-14,633,631,532,50,11,3
2017-05-15,2017,05,15,51.1,43.8,10.0,12.9,19.0,28.0,57.0,48.0,0.14,0,1,0,0,0,0,2017-05-15,729,727,651,36,9,0
2017-05-16,2017,05,16,57.5,46.9,10.0,10.7,18.1,22.0,69.1,46.9,0.06,0,0,0,0,0,0,2017-05-16,694,694,605,35,9,1
2017-05-17,2017,05,17,57.9,50.2,9.8,11.3,15.9,21.0,69.1,48.0,0.0,0,0,0,0,0,0,2017-05-17,753,749,641,40,9,1
2017-05-18,2017,05,18,60.1,54.1,7.0,13.2,15.9,999.9,71.1,53.1,0.0,0,0,0,0,0,0,2017-05-18,911,908,818,58,5,1
2017-05-19,2017,05,19,59.6,54.5,6.2,12.2,15.9,22.9,71.1,55.0,0.0,0,0,0,0,0,0,2017-05-19,974,972,849,51,9,1
2017-05-20,2017,05,20,56.3,41.6,10.0,16.0,24.1,31.1,69.1,48.0,0.02,0,0,0,0,0,0,2017-05-20,612,611,526,39,9,2
2017-05-21,2017,05,21,52.7,37.3,10.0,6.8,14.0,999.9,63.0,41.0,0.0,0,0,0,0,0,0,2017-05-21,618,617,533,53,10,6
2017-05-22,2017,05,22,51.4,40.5,9.5,8.2,13.0,999.9,63.0,41.0,0.0,0,1,0,0,0,0,2017-05-22,719,713,644,46,8,5
2017-05-23,2017,05,23,56.8,52.3,7.5,11.8,19.0,24.1,62.1,48.0,0.18,1,1,0,0,0,0,2017-05-23,659,656,586,40,6,0
2017-05-24,2017,05,24,53.9,49.6,9.0,9.2,18.1,26.0,62.1,50.0,0.01,0,1,0,0,0,0,2017-05-24,641,640,553,35,5,2
2017-05-25,2017,05,25,53.8,51.1,5.6,11.6,17.1,22.0,59.0,51.1,0.05,1,1,0,0,0,0,2017-05-25,742,740,632,38,9,2
2017-05-26,2017,05,26,55.4,52.9,6.2,12.9,22.0,28.9,59.0,52.0,0.1,1,1,0,0,0,0,2017-05-26,776,775,685,58,4,0
2017-05-27,2017,05,27,57.5,48.6,10.0,7.2,9.9,999.9,63.0,51.1,0.03,0,0,0,0,0,0,2017-05-27,475,475,409,28,7,0
2017-05-28,2017,05,28,51.8,46.1,9.4,6.1,12.0,999.9,63.0,45.0,0.0,0,1,0,0,0,0,2017-05-28,474,473,409,40,11,3
2017-05-29,2017,05,29,49.6,47.0,8.1,11.7,15.0,21.0,59.0,45.0,0.0,0,1,0,0,0,0,2017-05-29,371,371,294,29,2,0
2017-05-30,2017,05,30,53.5,49.6,8.1,7.9,11.1,999.9,61.0,50.0,0.01,0,0,0,0,0,0,2017-05-30,647,646,565,46,13,2
2017-05-31,2017,05,31,55.4,53.1,3.6,7.8,11.1,999.9,62.1,50.0,0.01,1,1,0,0,0,0,2017-05-31,669,668,570,34,5,0
2017-06-01,2017,06,01,55.7,53.8,3.0,7.7,13.0,999.9,61.0,51.8,0.01,1,1,0,0,0,0,2017-06-01,654,651,561,40,6,0
2017-06-02,2017,06,02,58.2,48.2,8.3,8.2,12.0,999.9,66.0,52.0,0.0,1,0,0,0,0,0,2017-06-02,737,736,651,45,8,3
2017-06-03,2017,06,03,56.9,47.9,10.0,8.2,14.0,999.9,66.0,43.0,0.0,0,0,0,0,0,0,2017-06-03,637,636,555,57,19,2
2017-06-04,2017,06,04,58.0,49.8,10.0,7.3,14.0,999.9,66.0,43.0,0.0,0,0,0,0,0,0,2017-06-04,468,466,401,27,9,3
2017-06-05,2017,06,05,56.6,54.5,7.0,8.4,20.0,25.1,66.0,50.0,0.0,0,1,0,0,0,0,2017-06-05,656,655,555,37,12,3
2017-06-06,2017,06,06,52.4,50.5,5.1,15.2,22.9,31.1,64.9,50.0,0.0,0,1,0,0,0,0,2017-06-06,660,660,593,42,6,2
2017-06-07,2017,06,07,54.5,47.5,8.4,12.8,21.0,25.1,61.0,50.0,0.01,0,1,0,0,0,0,2017-06-07,675,673,599,38,9,5
2017-06-08,2017,06,08,52.7,45.2,9.2,5.5,12.0,999.9,63.0,39.9,0.01,0,1,0,0,0,0,2017-06-08,660,656,568,34,9,1
2017-06-09,2017,06,09,57.6,52.7,9.1,13.2,22.9,31.1,66.0,39.9,99.99,0,1,0,0,0,0,2017-06-09,770,767,673,41,9,1
2017-06-10,2017,06,10,60.4,54.5,9.3,9.1,14.0,999.9,70.0,54.0,0.0,0,0,0,0,0,0,2017-06-10,665,664,583,53,7,4
2017-06-11,2017,06,11,61.5,55.8,9.3,11.3,15.0,999.9,70.0,55.9,0.0,0,0,0,0,0,0,2017-06-11,702,701,608,67,12,5
2017-06-12,2017,06,12,66.0,58.9,8.0,11.4,15.0,19.0,80.1,57.9,0.0,0,0,0,0,0,0,2017-06-12,804,803,705,48,11,3
2017-06-13,2017,06,13,67.3,59.8,7.6,10.6,17.1,24.1,80.1,59.0,0.0,0,0,0,0,0,0,2017-06-13,829,827,720,56,6,1
2017-06-14,2017,06,14,67.1,51.6,9.3,10.3,14.0,24.1,79.0,57.0,0.0,0,1,0,0,0,0,2017-06-14,754,754,656,49,12,3
2017-06-15,2017,06,15,57.2,45.8,10.0,7.5,14.0,999.9,66.0,46.9,0.0,0,0,0,0,0,0,2017-06-15,771,766,663,50,9,3
2017-06-16,2017,06,16,59.8,52.9,9.9,15.5,22.0,32.1,66.0,46.9,0.0,0,1,0,0,0,0,2017-06-16,657,656,568,34,2,0
2017-06-17,2017,06,17,61.7,59.4,4.3,11.8,19.0,26.0,68.0,57.0,0.02,1,1,0,0,0,0,2017-06-17,654,652,571,50,16,3
2017-06-18,2017,06,18,63.8,62.5,0.7,10.2,15.0,21.0,68.0,59.0,0.11,1,1,0,0,0,0,2017-06-18,593,589,507,44,13,5
2017-06-19,2017,06,19,64.7,64.5,0.9,15.2,19.0,25.1,68.0,62.6,0.11,1,0,0,0,0,0,2017-06-19,819,817,702,47,7,1
2017-06-20,2017,06,20,63.4,63.4,1.1,15.0,21.0,27.0,66.0,60.8,0.0,1,0,0,0,0,0,2017-06-20,813,813,698,43,6,0
2017-06-21,2017,06,21,62.6,61.8,5.4,11.4,17.1,21.0,66.9,60.1,0.0,1,0,0,0,0,0,2017-06-21,744,744,656,38,8,3
2017-06-22,2017,06,22,65.8,59.4,7.8,9.2,14.0,26.0,75.0,55.9,0.0,0,0,0,0,0,0,2017-06-22,845,842,735,59,8,1
2017-06-23,2017,06,23,64.9,63.4,6.3,9.7,15.9,22.9,75.0,55.9,0.0,1,0,0,0,0,0,2017-06-23,793,791,710,41,12,3
2017-06-24,2017,06,24,67.2,65.1,4.6,15.0,19.0,26.0,75.0,61.0,0.0,1,0,0,0,0,0,2017-06-24,753,753,648,62,14,3
2017-06-25,2017,06,25,68.8,60.1,9.4,7.6,11.1,999.9,79.0,59.0,0.0,0,0,0,0,0,0,2017-06-25,590,590,504,38,5,1
2017-06-26,2017,06,26,66.7,59.2,9.8,7.8,13.0,999.9,79.0,59.0,0.0,0,0,0,0,0,0,2017-06-26,669,666,574,30,5,0
2017-06-27,2017,06,27,64.3,61.6,9.9,7.8,11.1,999.9,75.0,57.9,0.0,0,0,0,0,0,0,2017-06-27,757,749,655,38,10,3
2017-06-28,2017,06,28,65.4,58.0,9.9,9.9,18.1,999.9,71.1,57.9,0.0,0,0,0,0,0,0,2017-06-28,730,730,642,55,8,1
2017-06-29,2017,06,29,65.6,62.6,9.9,11.5,15.0,999.9,71.1,59.0,0.0,0,0,0,0,0,0,2017-06-29,767,767,693,41,10,2
2017-06-30,2017,06,30,66.9,63.7,8.8,13.3,17.1,22.9,72.0,63.0,0.0,0,0,0,0,0,0,2017-06-30,747,745,651,38,6,1
2017-07-01,2017,07,01,67.7,66.3,5.9,13.0,17.1,22.0,73.0,63.0,0.0,0,1,0,0,0,0,2017-07-01,595,594,509,50,13,4
2017-07-02,2017,07,02,68.7,67.4,4.2,11.4,15.0,20.0,73.9,64.4,0.03,1,0,0,0,0,0,2017-07-02,537,534,455,44,10,4
2017-07-03,2017,07,03,70.9,66.1,8.2,9.5,14.0,999.9,82.0,64.9,0.0,1,0,0,0,0,0,2017-07-03,617,615,529,45,7,1
2017-07-04,2017,07,04,72.0,61.5,9.8,5.8,9.9,999.9,82.0,61.0,0.0,0,0,0,0,0,0,2017-07-04,424,422,357,33,5,3
2017-07-05,2017,07,05,67.9,58.5,9.9,6.5,11.1,999.9,81.0,57.9,0.0,0,0,0,0,0,0,2017-07-05,706,705,611,52,11,3
2017-07-06,2017,07,06,61.7,59.9,9.9,5.9,8.0,999.9,78.1,53.1,0.0,0,0,0,0,0,0,2017-07-06,611,610,543,42,9,2
2017-07-07,2017,07,07,66.0,66.0,5.2,8.7,19.0,27.0,69.8,64.0,0.0,1,1,0,0,0,0,2017-07-07,674,671,583,55,7,1
