"","num_collisions","temp","visib","wdsp","prcp","fog","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021","year_2022","no_v","one_v","two_v","three_v","four_v","five_v","day_of_week_1","day_of_week_2","day_of_week_3","day_of_week_4","day_of_week_5","day_of_week_6","day_of_week_7","isMon","isTue","isWed","isThur","isFri","isSat","isSun","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","day"
"1710",618,28.9,10,9.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,86,496,30,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1711",637,36.7,9.2,10.7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,87,526,18,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1712",609,45.9,5.5,15.3,0.07,1,0,0,0,0,0,1,0,0,0,0,0,0,87,484,31,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1713",665,45.9,9.1,17.7,0.09,0,0,0,0,0,0,1,0,0,0,0,0,2,89,535,28,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1714",612,35.5,5.8,12.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,94,484,27,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1715",548,22.5,9.4,19.3,0.07,0,0,0,0,0,0,1,0,0,0,0,0,1,74,441,25,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11
"1716",516,20,10,16.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,64,401,37,9,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1717",792,21.9,10,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,631,47,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1718",374,36.3,6,18.1,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,117,239,14,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1719",650,29.8,7.5,23.3,1.29,0,0,0,0,0,0,1,0,0,0,0,0,0,125,497,25,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1720",839,28.5,9.8,19.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,678,43,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1721",756,33,10,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,113,608,29,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1722",504,34.7,10,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,4,81,386,27,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18
"1723",550,36,5.6,19.4,0.16,1,0,0,0,0,0,1,0,0,0,0,0,1,100,405,33,7,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1724",750,39.2,9.4,21.4,0.36,0,0,0,0,0,0,1,0,0,0,0,0,1,126,576,35,10,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1725",636,39.9,10,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,517,28,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1726",617,38.6,10,14.8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,98,482,26,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1727",703,26.4,10,17.1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,92,574,30,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"1728",654,35.3,9.9,9.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,522,22,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1729",571,42.9,8.2,13.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,83,454,24,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25
"1730",456,37,9.5,9.8,0,0,0,0,0,0,0,1,0,0,0,0,0,4,86,334,20,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1731",629,42,6.4,12.3,0.03,1,0,0,0,0,0,1,0,0,0,0,0,4,90,505,23,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27
"1732",592,40.7,5,8.7,0.01,1,0,0,0,0,0,1,0,0,0,0,0,2,109,451,22,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1733",672,41.9,8.3,14.4,0.43,0,0,0,0,0,0,1,0,0,0,0,0,2,94,537,32,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"1734",639,40,10,12.8,0.15,0,0,0,0,0,0,1,0,0,0,0,0,1,87,523,24,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1735",753,37.6,9.2,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,136,581,24,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31
"1736",591,39.8,3.3,24.2,1.43,0,0,0,0,0,0,1,0,0,0,0,0,0,73,480,31,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1737",514,39.7,9.3,14.7,1.45,0,0,0,0,0,0,1,0,0,0,0,0,2,89,379,36,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1738",646,43,10,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80,523,35,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1739",598,42.9,6.3,16.3,0.03,1,0,0,0,0,0,1,0,0,0,0,0,0,68,502,21,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1740",587,42.6,7.8,14.1,0.38,1,0,0,0,0,0,1,0,0,0,0,0,1,77,473,28,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1741",713,41.9,7.9,12.9,0,1,0,0,0,0,0,1,0,0,0,0,0,3,89,587,27,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1742",694,47.8,6.9,14.9,0.12,1,0,0,0,0,0,1,0,0,0,0,0,1,82,572,30,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1743",627,43.9,9.8,16.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,495,33,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8
"1744",541,46.3,10,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,77,419,34,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"1745",634,46.9,10,10.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,87,512,27,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1746",519,49.8,8.8,12.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,84,399,26,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"1747",540,49.1,8.3,9.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,54,467,14,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"1748",590,49.8,9.5,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,78,478,25,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
"1749",515,47.5,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,4,72,405,27,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14
"1750",495,46.8,9.7,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,66,388,30,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15
"1751",481,51.9,5.3,15.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,72,371,26,9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
"1752",488,56.4,8.7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,74,385,19,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
"1753",516,47.8,10,12.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,427,24,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
"1754",580,41.7,10,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,468,30,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
"1755",632,47.5,5.9,9.8,0.09,1,0,0,0,0,0,1,0,0,0,0,0,0,82,514,24,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
"1756",690,45.7,4.6,13.9,0.03,0,0,0,0,0,0,1,0,0,0,0,0,2,77,560,47,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"1757",551,46.7,5.7,13.2,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,81,429,35,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22
"1758",517,46.5,10,10.5,0.27,0,0,0,0,0,0,1,0,0,0,0,0,3,72,408,23,7,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
"1759",541,46.6,10,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66,445,23,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
"1760",723,49.7,6.7,14.2,0.01,0,0,0,0,0,0,1,0,0,0,0,0,4,96,584,32,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
"1761",630,53.1,1.1,17.9,0.76,1,0,0,0,0,0,1,0,0,0,0,0,1,94,514,16,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26
"1762",688,52.9,3,5.3,0.06,1,0,0,0,0,0,1,0,0,0,0,0,2,78,564,37,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
"1763",857,53.1,3.3,8.2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,96,720,30,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28
"1764",661,54.2,2.7,11.6,0.11,1,0,0,0,0,0,1,0,0,0,0,0,4,99,509,34,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29
"1765",470,53.4,9.8,12.6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,68,356,32,8,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"1766",639,49.3,5,10.6,0,1,0,0,0,0,0,1,0,0,0,0,0,2,86,525,20,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1767",743,55.4,2.2,14.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,97,598,40,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1768",714,54.7,9.5,13,0.61,0,0,0,0,0,0,1,0,0,0,0,0,4,91,571,37,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1769",701,51.5,10,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,79,582,26,8,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"1770",776,49.4,7.6,14.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,106,625,34,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
"1771",685,55.1,2.6,13.5,1.15,1,0,0,0,0,0,1,0,0,0,0,0,1,88,542,42,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
"1772",514,52.5,7.1,10.6,0.37,1,0,0,0,0,0,1,0,0,0,0,0,2,76,396,27,9,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"1773",638,50,10,15.6,0.09,0,0,0,0,0,0,1,0,0,0,0,0,2,95,502,32,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"1774",651,48.3,10,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,550,29,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
"1775",668,48.7,9.9,4.5,0.02,0,0,0,0,0,0,1,0,0,0,0,0,1,99,523,31,8,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"1776",686,49.5,10,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,3,90,550,36,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
"1777",817,48.6,9.7,11.8,0,0,0,0,0,0,0,1,0,0,0,0,0,3,103,659,40,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12
"1778",683,47.9,10,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,103,538,32,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13
"1779",633,50.4,5.6,16.5,0.23,1,0,0,0,0,0,1,0,0,0,0,0,2,99,482,39,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
"1780",729,51.1,10,12.9,0.14,0,0,0,0,0,0,1,0,0,0,0,0,2,76,615,27,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
"1781",694,57.5,10,10.7,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,89,570,26,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
"1782",753,57.9,9.8,11.3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,108,601,31,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
"1783",911,60.1,7,13.2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,90,760,53,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
"1784",974,59.6,6.2,12.2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,123,798,42,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19
"1785",612,56.3,10,16,0.02,0,0,0,0,0,0,1,0,0,0,0,0,1,85,487,30,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20
"1786",618,52.7,10,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,84,480,43,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
"1787",719,51.4,9.5,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,69,598,38,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
"1788",659,56.8,7.5,11.8,0.18,1,0,0,0,0,0,1,0,0,0,0,0,3,70,546,34,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
"1789",641,53.9,9,9.2,0.01,0,0,0,0,0,0,1,0,0,0,0,0,1,87,518,30,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24
"1790",742,53.8,5.6,11.6,0.05,1,0,0,0,0,0,1,0,0,0,0,0,2,108,594,29,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
"1791",776,55.4,6.2,12.9,0.1,1,0,0,0,0,0,1,0,0,0,0,0,1,90,627,54,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,26
"1792",475,57.5,10,7.2,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,66,381,21,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27
"1793",474,51.8,9.4,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,64,369,29,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
"1794",371,49.6,8.1,11.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,265,27,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29
"1795",647,53.5,8.1,7.9,0.01,0,0,0,0,0,0,1,0,0,0,0,0,1,81,519,33,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30
"1796",669,55.4,3.6,7.8,0.01,1,0,0,0,0,0,1,0,0,0,0,0,1,98,536,29,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31
"1797",654,55.7,3,7.7,0.01,1,0,0,0,0,0,1,0,0,0,0,0,3,90,521,34,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1798",737,58.2,8.3,8.2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,85,606,37,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"1799",637,56.9,10,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,81,498,38,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1800",468,58,10,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,65,374,18,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
"1801",656,56.6,7,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100,518,25,9,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
"1802",660,52.4,5.1,15.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,551,36,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
"1803",675,54.5,8.4,12.8,0.01,0,0,0,0,0,0,1,0,0,0,0,0,2,74,561,29,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
"1804",660,52.7,9.2,5.5,0.01,0,0,0,0,0,0,1,0,0,0,0,0,4,88,534,25,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
"1805",770,57.6,9.1,13.2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,94,632,32,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
"1806",665,60.4,9.3,9.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,81,530,46,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10
"1807",702,61.5,9.3,11.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,93,541,55,7,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
"1808",804,66,8,11.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,657,37,8,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
"1809",829,67.3,7.6,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,107,664,50,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
"1810",754,67.1,9.3,10.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98,607,37,9,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
"1811",771,57.2,10,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,5,103,613,41,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
"1812",657,59.8,9.9,15.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,534,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16
"1813",654,61.7,4.3,11.8,0.02,1,0,0,0,0,0,1,0,0,0,0,0,2,81,521,34,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17
"1814",593,63.8,0.7,10.2,0.11,1,0,0,0,0,0,1,0,0,0,0,0,4,82,463,31,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
"1815",819,64.7,0.9,15.2,0.11,1,0,0,0,0,0,1,0,0,0,0,0,2,115,655,40,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
"1816",813,63.4,1.1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,115,655,37,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
"1817",744,62.6,5.4,11.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,88,618,30,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
"1818",845,65.8,7.8,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,107,676,51,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
"1819",793,64.9,6.3,9.7,0,1,0,0,0,0,0,1,0,0,0,0,0,2,81,669,29,9,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23
"1820",753,67.2,4.6,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,105,586,48,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24
"1821",590,68.8,9.4,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,466,33,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
"1822",669,66.7,9.8,7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,3,92,544,25,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26
"1823",757,64.3,9.9,7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,94,617,28,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27
"1824",730,65.4,9.9,9.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,587,47,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28
"1825",767,65.6,9.9,11.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,652,31,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29
"1826",747,66.9,8.8,13.3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,94,613,32,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30
"1827",595,67.7,5.9,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85,459,37,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1828",537,68.7,4.2,11.4,0.03,1,0,0,0,0,0,1,0,0,0,0,0,3,79,411,34,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"1829",617,70.9,8.2,9.5,0,1,0,0,0,0,0,1,0,0,0,0,0,2,86,484,38,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"1830",424,72,9.8,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,65,324,28,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"1831",706,67.9,9.9,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,94,559,41,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
"1832",611,61.7,9.9,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67,501,33,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
"1833",674,66,5.2,8.7,0,1,0,0,0,0,0,1,0,0,0,0,0,3,88,528,48,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
"1834",585,67.3,5.4,8.9,0.5,1,0,0,0,0,0,1,0,0,0,0,0,4,80,466,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
